,id,threadId,published_at,author_name,text,likeCount,is_reply,cleaned,video_id,video_published_at
2546,UgxM09IwqVZgHOEVHeB4AaABAg,UgxM09IwqVZgHOEVHeB4AaABAg,2018-04-01T04:00:23Z,frank doster,"Let me see, do i believe Stossel or climate scientists, can't decide.",0.0,0.0,,cVkAsPizAbU,
2547,UgxzIRbTylngwjpyqtZ4AaABAg,UgxzIRbTylngwjpyqtZ4AaABAg,2018-04-01T02:30:50Z,mike landreth,"If you watch local news weather reports. You will hear the ""Heat Index is a Hundred something"" But they will barely tell you it was only 92 or some lower #.",0.0,0.0,,cVkAsPizAbU,
2548,UgwLQhtFYKTvgeTifc94AaABAg,UgwLQhtFYKTvgeTifc94AaABAg,2018-04-01T00:09:01Z,Son of Ode,"Comformity under a lie, to accumulate and claim power.

The lie can be anything, to be appear the closer to the truth the better.
Example,

Climate change. (Climate is in constant change)

Gin",0.0,0.0,,cVkAsPizAbU,
2549,Ugz8cyk43YskPl5vHSV4AaABAg,Ugz8cyk43YskPl5vHSV4AaABAg,2018-03-31T23:21:00Z,elfpimp1,Weird. I know I was subbed to this channel.  Had to reclick..,0.0,0.0,,cVkAsPizAbU,
2550,UgzvugyG1kEkk8DXJj94AaABAg,UgzvugyG1kEkk8DXJj94AaABAg,2018-03-31T21:49:48Z,Hunt'n Wabbits,"Another thing in that damn agreement that is not mentioned anywhere, the U.S. pledged to pay india and china billions to cut emissions......",0.0,0.0,,cVkAsPizAbU,
2551,UgwTJVqQwjp-Py1HMtV4AaABAg,UgwTJVqQwjp-Py1HMtV4AaABAg,2018-03-31T21:38:29Z,Gold Hunter,"Wrong.  The earth is not warming, in fact, we are entering a solar minimum that will last for decades.   It will be getting colder.",0.0,0.0,,cVkAsPizAbU,
2552,UgxfBcCma0HH2buLoSl4AaABAg,UgxfBcCma0HH2buLoSl4AaABAg,2018-03-31T20:19:35Z,Dadson worldwide,"It's been a warming for 25k years it's exactly how the ice age ended duh!
It's a fraud to use more costly fuels. Coal is cheap available. It's a domestic product. Paris accord re-built russia and collapsed ussr nations.",0.0,0.0,,cVkAsPizAbU,
2553,UgwxaalgKCnX3toiba54AaABAg,UgwxaalgKCnX3toiba54AaABAg,2018-03-31T19:22:53Z,Jerry C,I hope you're still doing ok with your health John. Pulling for you brother because we need you to keep up the good fight. You're the only person in the media I trust.,0.0,0.0,,cVkAsPizAbU,
2554,UgyaHd0jNT1s06_I_Tx4AaABAg,UgyaHd0jNT1s06_I_Tx4AaABAg,2018-03-31T16:51:39Z,bailey,Thank you Mr. Stossel.,0.0,0.0,,cVkAsPizAbU,
2555,Ugx-93FpXFNVx3FctxV4AaABAg,Ugx-93FpXFNVx3FctxV4AaABAg,2018-03-31T13:39:57Z,Rot Bake,Global climate change is a death cult.  Nothing more nothing less.  All Progressive policies are designed to make one numb then dead.  It's not rocket science it is a cult of the dead.  Period.,9.0,0.0,,cVkAsPizAbU,
2556,UgyrV1OqQ62WSx_wz_F4AaABAg,UgyrV1OqQ62WSx_wz_F4AaABAg,2018-03-31T13:30:21Z,Run Hard,Lol,0.0,0.0,,cVkAsPizAbU,
2557,UgwlwAE5T3BMMg2MBBF4AaABAg,UgwlwAE5T3BMMg2MBBF4AaABAg,2018-03-31T10:33:09Z,Jonathan Wells,"All I can say is, ""WOW"" !",0.0,0.0,,cVkAsPizAbU,
2558,UgzzkUDmN10X-teAAa14AaABAg,UgzzkUDmN10X-teAAa14AaABAg,2018-03-31T08:23:48Z,davu cooked,"Trump is accused of being stupid for denying climate change. Duuuh, You can't argue with stupid",0.0,0.0,,cVkAsPizAbU,
2559,UgxZj31degu6vFFUVh54AaABAg,UgxZj31degu6vFFUVh54AaABAg,2018-03-31T07:31:01Z,Tjo Cony,Trump again effs up the so called politicians of the wider world AGAIN shame shame shame,0.0,0.0,,cVkAsPizAbU,
2560,UgxUd4vTzbEMpSBmtgB4AaABAg,UgxUd4vTzbEMpSBmtgB4AaABAg,2018-03-30T18:51:27Z,ken Quinn,Someone should send crime minister Trudeau a copy!,1.0,0.0,,cVkAsPizAbU,
2561,UgxLgp0IWY60rK1ZZkh4AaABAg,UgxLgp0IWY60rK1ZZkh4AaABAg,2018-03-30T18:40:43Z,Rpbert Butt,"GOVERNMENTS LOOK AT THE ENVIRONMENT AS A CASH REGISTER EG CARBON TAXES ONLY GO TO AL GORE, DAVID SUZUKI, GEORGE SOROS, OBAMA, HILLARY, LEFT WING POLITICIANS  ETC ETC GAIN THE TAX WIND FALL",0.0,0.0,,cVkAsPizAbU,
2562,UgxYpcwuqSSdp7sL9Th4AaABAg,UgxYpcwuqSSdp7sL9Th4AaABAg,2018-03-30T04:53:20Z,draugami,"Nature (including manmade efforts) are cyclical. The earth has weathered ice ages, hot spells. Life goes on.",0.0,0.0,,cVkAsPizAbU,
2563,UgxYpcwuqSSdp7sL9Th4AaABAg,UgxYpcwuqSSdp7sL9Th4AaABAg,2019-08-01T02:16:22Z,Epic Lamp,"Yes but manmade efforts throw that out of wack. Naturally, co2 levels and global temperature wouldn't be as high as it is now. Nature slowly adapts without human interference, but we did interfere.",0.0,1.0,,cVkAsPizAbU,
2564,Ugy1J2yA9Ptl5DsscER4AaABAg,Ugy1J2yA9Ptl5DsscER4AaABAg,2018-03-30T02:53:35Z,Forte3645,What is the opposite of climate change??? Climate stability. Did that ever exist ? No!!! There’s your answer.,0.0,0.0,,cVkAsPizAbU,
2565,Ugz-_CMe4k_PuY_-Nld4AaABAg,Ugz-_CMe4k_PuY_-Nld4AaABAg,2018-03-30T02:41:18Z,Frank Douglas Rose,CO2 is a LAGGING VARIABLE in the climate equation. Lagging variables DO NOT CAUSE ANYTHING. There are competent climate scientists that will verify this FACT.  Perhaps you would be wise to study the GRAND SOLAR MINIMUM that we are in and which will get COLDER over the next solar cycle.,1.0,0.0,,cVkAsPizAbU,
2566,UgzhYUwJ0NAbozHxH8F4AaABAg,UgzhYUwJ0NAbozHxH8F4AaABAg,2018-03-30T01:04:05Z,Kyle Pasta,I've lived in Canada for 25 years and this is 100% the coldest and longest winter ever. If that's not proof that global warming is bullshit I don't know what is,0.0,0.0,,cVkAsPizAbU,
2567,Ugxm_wvDGICXUgyO7st4AaABAg,Ugxm_wvDGICXUgyO7st4AaABAg,2018-03-30T00:59:51Z,george grillo,John- great to find you here. I’m a long time fan of yours. Great work!,0.0,0.0,,cVkAsPizAbU,
2568,UgzAgPwhXq2vi9bcwZB4AaABAg,UgzAgPwhXq2vi9bcwZB4AaABAg,2018-03-30T00:53:07Z,tbone one,stossel is somewhere between a farce and a fraud,0.0,0.0,,cVkAsPizAbU,
2569,Ugwh-hjr0of_QHfyh194AaABAg,Ugwh-hjr0of_QHfyh194AaABAg,2018-03-30T00:33:54Z,Tornado Of Souls,Trump 2020,0.0,0.0,,cVkAsPizAbU,
2570,UgzN7_eAQ1W89DbeysR4AaABAg,UgzN7_eAQ1W89DbeysR4AaABAg,2018-03-30T00:10:17Z,โชค ดี,Now I know thanks to your reporting. Good job!!,0.0,0.0,,cVkAsPizAbU,
2571,Ugzn4Myl7gYnqoVm7bx4AaABAg,Ugzn4Myl7gYnqoVm7bx4AaABAg,2018-03-30T00:03:27Z,Hans De Mos,"This is a phony argument. The contents of the treaty was not secret, so you can't act surprised when you finally do read it. Anyway, the whole point of the project was to get everybody on board for the first time. That's why you could send in your own ""commitments"" even though they may have been meaningless and there would be no sanctions if you couldn't even keep those. It's like the whole church is singing Amazing Grace, with only one or two members of the congregation keeping their mouths shut, and then this one guy starts blaring Cat Scratch Fever at the top of his lungs.",0.0,0.0,,cVkAsPizAbU,
2572,UgzOzXu04BKbDmbLYex4AaABAg,UgzOzXu04BKbDmbLYex4AaABAg,2018-03-30T00:01:34Z,MrJoecool9999,The Main purpose of the Paris Climate Agreement was to introduce a form of Global Taxation - which is essential for One World Government.....!,0.0,0.0,,cVkAsPizAbU,
2573,UgwWKVBxufquIAIZznx4AaABAg,UgwWKVBxufquIAIZznx4AaABAg,2018-03-29T22:59:18Z,P Lavigne,Best thing ever  don't fuck with trump  Obama sold us out,0.0,0.0,,cVkAsPizAbU,
2574,UgyPpZcs3O6DkwtgfNB4AaABAg,UgyPpZcs3O6DkwtgfNB4AaABAg,2018-03-29T21:56:56Z,Ray,"Here is the actual document, China's 4 commitments:
• To achieve the peaking of carbon dioxide emissions around 2030 and making
best efforts to peak early;
• To lower carbon dioxide emissions per unit of GDP by 60% to 65% from the
2005 level;
• To increase the share of non-fossil fuels in primary energy consumption to
around 20%; and
• To increase the forest stock volume by around 4.5 billion cubic meters on the
2005 level.

India's 8 commitments:
1. To put forward and further propagate a healthy and sustainable way of living based on
traditions and values of conservation and moderation.
2. To adopt a climate friendly and a cleaner path than the one followed hitherto by others
at corresponding level of economic development.
3. To reduce the emissions intensity of its GDP by 33 to 35 percent by 2030 from 2005
level.
4. To achieve about 40 percent cumulative electric power installed capacity from nonfossil
fuel based energy resources by 2030 with the help of transfer of technology and
low cost international finance including from Green Climate Fund (GCF).
5. To create an additional carbon sink of 2.5 to 3 billion tonnes of CO2 equivalent
through additional forest and tree cover by 2030.
6. To better adapt to climate change by enhancing investments in development
programmes in sectors vulnerable to climate change, particularly agriculture, water
resources, Himalayan region, coastal regions, health and disaster management.
7. To mobilize domestic and new & additional funds from developed countries to
implement the above mitigation and adaptation actions in view of the resource required
and the resource gap.
8. To build capacities, create domestic framework and international architecture for quick
diffusion of cutting edge climate technology in India and for joint collaborative R&D for
such future technologies.

USA's 1 commitment:
The United States intends to achieve an economy-wide target of reducing its greenhouse gas
emissions by 26%-28% below its 2005 level in 2025 and to make best efforts to reduce its
emissions by 28%.",1.0,0.0,,cVkAsPizAbU,
2575,UgyPYqiZNgJ89lVCxR94AaABAg,UgyPYqiZNgJ89lVCxR94AaABAg,2018-03-29T21:48:31Z,A Grey,Awesome luv John S. glad I found your channel. Hope YT doesn't shut it down.,0.0,0.0,,cVkAsPizAbU,
2576,Ugynj26cT5dontK5-wx4AaABAg,Ugynj26cT5dontK5-wx4AaABAg,2018-03-29T21:48:23Z,Grey Ferguson,"Now I understand the whole process, glad we're out.  I really don't like whatever the UN is for.",0.0,0.0,,cVkAsPizAbU,
2577,UgyL_ZwytFJcfN21TpJ4AaABAg,UgyL_ZwytFJcfN21TpJ4AaABAg,2018-03-29T17:10:58Z,Redz Virus,Thanks for making that clear. 🇺🇸,0.0,0.0,,cVkAsPizAbU,
2578,Ugzi4f3acYRaje_xdC14AaABAg,Ugzi4f3acYRaje_xdC14AaABAg,2018-03-29T14:28:08Z,Dave B,When has truth ever mattered to liberal ideologues?,0.0,0.0,,cVkAsPizAbU,
2579,UgwqtgXNgL-3k2JVn7B4AaABAg,UgwqtgXNgL-3k2JVn7B4AaABAg,2018-03-29T12:37:35Z,D O,"Yeah it sounded an awful lot like dingbat Nancy we have to pass the bill to see what’s in the bill. 
 These kind of agreement shams have been taking place for so long and United States was the joke of the world. But we are no longer joking and we are taking back our sovereignty!",0.0,0.0,,cVkAsPizAbU,
2580,Ugy2ydFLhDnNxojRiy94AaABAg,Ugy2ydFLhDnNxojRiy94AaABAg,2018-03-29T11:36:58Z,Grigori Rasputin,"The whole thing has been bullshit from the very beginning.
No one stops to think for themselves, they just take what the governments say, and follow along with the media and their friends views to stay popular and trendy.

How many people have stopped to think about the people involved with this pact, and their lifestyles? The manners of transportation which they use to attend these meetings? The elaborate facilities these meetings are held in, with all their high tech, high resource consumption to build and keep running?
What about the homes these people live in? And, as I stated, their lifestyles..., which are much deeper ""carbon footprints"" than the average citizen of any of the countries they ""represent"" at these meetings.
None of those people ever do a thing to reduce their own ""carbon footprint"", why should they? They simply use the guilt to manipulate the average citizens to do that, and to continue accepting higher and higher taxes because they are told it is doing good.
If one were truly so concerned about ""climate change"" or ""global warming"", which ever you prefer to use, they would not use any technology such as computers, cell phones, etc., as these are some of the worst contributions to world wide pollution.
The resources required to make solar panels and ""green cars"" are far worse than resources to make regular, everyday cars. And they are all far worse when it comes time to discard and recycle.
But no one stops to ""think"" about these things, and if they do, they simply swallow the lies from those who benefit a great deal financially from making, selling and doing research related to those products.

It's all about money, and control. And this is what globalism is all about..., period.

The climate of the Earth has been changing since the day it began..., and it has, and will continue to do so. But people simply do not bother themselves to stop and ""think"" about these things.
Everyone wants to be a virtue warrior, so they simply swallow any and all lies, and repeat what they hear from others and the media.

In fact, the true source of environmental impacts on the Earth..., is..., ""humans"". Over population, more and more consumption each and every year, more resources required to sustain an ever hungry, ever growing consumer population.
We justify killing animals because it helps control the spread of disease, and over-population..., when the truth is, people fear wild animals which can be dangerous to us.
But we never seem to lump humans into that category. And humans, are the worst plague to ever inhabit the Earth. And also the most dangerous.
We cry out ""save the trees, and the rainforest!!!"" Yet everyone continues to purchase products which come from their destruction, without the faintest sight nor sign of guilt, all while posting constant virtue posts to your facebook feeds.
Continuously raping the Earth to feed our gluttonous desires for MORE! And stripping her of nature in order to build more housing for an ever over growing, over population of our disease.

A world society of nothing but followers, hypocrites, and blind faith.",0.0,0.0,,cVkAsPizAbU,
2581,Ugz80jDVib1qgXVkSgJ4AaABAg,Ugz80jDVib1qgXVkSgJ4AaABAg,2018-03-29T11:36:51Z,BoSox Hater,"Carnival barker Al Gore is a wicked, greedy man. Gore is more of a snake oil salesman selling nothing to the people and lining his pockets after feeding lies to the masses.",1.0,0.0,,cVkAsPizAbU,
2582,Ugyjq-AzbwFkeCrLDNB4AaABAg,Ugyjq-AzbwFkeCrLDNB4AaABAg,2018-03-29T07:43:54Z,HUY PHAM,Just a massive wealth redistribution from rich to poor countries.,0.0,0.0,,cVkAsPizAbU,
2583,Ugz1iCBDVe09dFc-Qjd4AaABAg,Ugz1iCBDVe09dFc-Qjd4AaABAg,2018-03-29T05:11:50Z,Russell A. Leenders,"IF Everyone who COMPLAINS  about air, water, land and mind POLLUTION stop driving Car's and stop Using plastics and electricity then the BIG Corporation's producing these EVIL PRODUCTS will stop,,,,,,,,,,,,,,, EARTH will be Safe!, O, and that means stopping WARS also, ha!",0.0,0.0,,cVkAsPizAbU,
